2026-05-04T16:35:00+10:00 | INFO     | src.cli.main:eval_:60 | run dir: /Users/zariftutero/Coding/personal/zarifaziz/runs/2026-05-04T06-35-00Z
2026-05-04T16:35:01+10:00 | INFO     | src.services.evaluator:run:95 | sample seed: 1002385739
2026-05-04T16:35:01+10:00 | INFO     | src.services.evaluator:run:106 | evaluating 421 record(s) (1490 turns total) on split='dev' concurrency=5
2026-05-04T16:35:06+10:00 | INFO     | src.services.evaluator:_flush:128 | [1/421] Single_IPG/2009/page_85.pdf-3 turns=2 correct=2/2
2026-05-04T16:35:11+10:00 | INFO     | src.services.evaluator:_flush:128 | [2/421] Double_MRO/2015/page_18.pdf turns=2 correct=2/2
2026-05-04T16:35:12+10:00 | INFO     | src.services.evaluator:_flush:128 | [3/421] Double_HII/2017/page_104.pdf turns=4 correct=4/4
2026-05-04T16:35:13+10:00 | INFO     | src.services.evaluator:_flush:128 | [4/421] Single_MRO/2007/page_134.pdf-1 turns=5 correct=5/5
2026-05-04T16:35:13+10:00 | INFO     | src.services.evaluator:_flush:128 | [5/421] Single_UNP/2008/page_77.pdf-2 turns=5 correct=5/5
2026-05-04T16:35:14+10:00 | INFO     | src.services.evaluator:_flush:128 | [6/421] Double_RSG/2016/page_144.pdf turns=4 correct=1/4
2026-05-04T16:35:18+10:00 | INFO     | src.services.evaluator:_flush:128 | [7/421] Single_DVN/2007/page_58.pdf-3 turns=2 correct=2/2
2026-05-04T16:35:20+10:00 | INFO     | src.services.evaluator:_flush:128 | [8/421] Single_BLK/2014/page_119.pdf-1 turns=2 correct=2/2
2026-05-04T16:35:22+10:00 | INFO     | src.services.evaluator:_flush:128 | [9/421] Single_CDNS/2018/page_31.pdf-1 turns=3 correct=3/3
2026-05-04T16:35:23+10:00 | INFO     | src.services.evaluator:_flush:128 | [10/421] Single_AON/2009/page_46.pdf-3 turns=4 correct=4/4
2026-05-04T16:35:24+10:00 | INFO     | src.services.evaluator:_flush:128 | [11/421] Single_UNP/2014/page_35.pdf-3 turns=5 correct=5/5
2026-05-04T16:35:28+10:00 | INFO     | src.services.evaluator:_flush:128 | [12/421] Single_ETR/2008/page_355.pdf-4 turns=4 correct=4/4
2026-05-04T16:35:30+10:00 | INFO     | src.services.evaluator:_flush:128 | [13/421] Single_MO/2012/page_44.pdf-4 turns=3 correct=3/3
2026-05-04T16:35:33+10:00 | INFO     | src.services.evaluator:_flush:128 | [14/421] Single_UNP/2011/page_76.pdf-1 turns=3 correct=2/3
2026-05-04T16:35:38+10:00 | INFO     | src.services.evaluator:_flush:128 | [15/421] Double_PM/2015/page_127.pdf turns=6 correct=6/6
2026-05-04T16:35:42+10:00 | INFO     | src.services.evaluator:_flush:128 | [16/421] Double_PM/2017/page_38.pdf turns=7 correct=7/7
2026-05-04T16:35:44+10:00 | INFO     | src.services.evaluator:_flush:128 | [17/421] Single_ETR/2003/page_84.pdf-2 turns=4 correct=4/4
2026-05-04T16:35:45+10:00 | INFO     | src.services.evaluator:_flush:128 | [18/421] Single_BLK/2014/page_119.pdf-4 turns=5 correct=4/5
2026-05-04T16:35:46+10:00 | INFO     | src.services.evaluator:_flush:128 | [19/421] Double_STT/2008/page_83.pdf turns=6 correct=2/6
2026-05-04T16:35:48+10:00 | INFO     | src.services.evaluator:_flush:128 | [20/421] Single_ETR/2004/page_213.pdf-4 turns=2 correct=2/2
2026-05-04T16:35:51+10:00 | INFO     | src.services.evaluator:_flush:128 | [21/421] Single_CB/2010/page_88.pdf-1 turns=5 correct=5/5
2026-05-04T16:35:56+10:00 | INFO     | src.services.evaluator:_flush:128 | [22/421] Double_BLK/2014/page_119.pdf turns=4 correct=4/4
2026-05-04T16:35:57+10:00 | INFO     | src.services.evaluator:_flush:128 | [23/421] Single_ETR/2013/page_118.pdf-4 turns=4 correct=4/4
2026-05-04T16:35:58+10:00 | INFO     | src.services.evaluator:_flush:128 | [24/421] Single_BLL/2007/page_47.pdf-1 turns=5 correct=2/5
2026-05-04T16:36:04+10:00 | INFO     | src.services.evaluator:_flush:128 | [25/421] Double_AMAT/2013/page_18.pdf turns=4 correct=2/4
2026-05-04T16:36:05+10:00 | INFO     | src.services.evaluator:_flush:128 | [26/421] Double_C/2008/page_102.pdf turns=6 correct=6/6
2026-05-04T16:36:06+10:00 | INFO     | src.services.evaluator:_flush:128 | [27/421] Single_ETR/2017/page_26.pdf-4 turns=4 correct=4/4
2026-05-04T16:36:09+10:00 | INFO     | src.services.evaluator:_flush:128 | [28/421] Single_DISH/2013/page_138.pdf-3 turns=4 correct=1/4
2026-05-04T16:36:10+10:00 | INFO     | src.services.evaluator:_flush:128 | [29/421] Single_C/2017/page_328.pdf-1 turns=2 correct=2/2
2026-05-04T16:36:11+10:00 | INFO     | src.services.evaluator:_flush:128 | [30/421] Single_AMT/2004/page_81.pdf-2 turns=2 correct=2/2
2026-05-04T16:36:13+10:00 | INFO     | src.services.evaluator:_flush:128 | [31/421] Single_IPG/2008/page_62.pdf-1 turns=5 correct=0/5
2026-05-04T16:36:16+10:00 | INFO     | src.services.evaluator:_flush:128 | [32/421] Single_CDNS/2012/page_30.pdf-1 turns=2 correct=2/2
2026-05-04T16:36:17+10:00 | INFO     | src.services.evaluator:_flush:128 | [33/421] Single_ADBE/2018/page_86.pdf-1 turns=4 correct=4/4
2026-05-04T16:36:21+10:00 | INFO     | src.services.evaluator:_flush:128 | [34/421] Single_IPG/2008/page_93.pdf-3 turns=5 correct=2/5
2026-05-04T16:36:21+10:00 | INFO     | src.services.evaluator:_flush:128 | [35/421] Single_PM/2015/page_85.pdf-1 turns=3 correct=3/3
2026-05-04T16:36:22+10:00 | INFO     | src.services.evaluator:_flush:128 | [36/421] Double_ETFC/2013/page_26.pdf turns=2 correct=2/2
2026-05-04T16:36:24+10:00 | INFO     | src.services.evaluator:_flush:128 | [37/421] Double_SLB/2012/page_44.pdf turns=5 correct=4/5
2026-05-04T16:36:27+10:00 | INFO     | src.services.evaluator:_flush:128 | [38/421] Double_INTC/2013/page_33.pdf turns=3 correct=3/3
2026-05-04T16:36:30+10:00 | INFO     | src.services.evaluator:_flush:128 | [39/421] Single_LMT/2010/page_42.pdf-3 turns=3 correct=3/3
